CodigoLocalidad,CodigoRecinto,CodigoMesa,opcion,conteo
2393,4048,7075422,APB-SUMATE,4
2393,4048,7075422,LIBRE,5
2393,4048,7075422,FP,0
2393,4048,7075422,MAS-IPSP,36
2393,4048,7075422,UNIDAD,5
2393,4048,7075422,PDC,0
2393,4048,7075432,AP,24
2393,4048,7075432,LYP-ADN,0
2393,4048,7075432,APB-SUMATE,2
2393,4048,7075432,LIBRE,6
2393,4048,7075432,FP,1
2393,4048,7075432,MAS-IPSP,28
2393,4048,7075432,UNIDAD,5
2393,4048,7075432,PDC,0
2395,4050,7075452,AP,10
2395,4050,7075452,LYP-ADN,3
2395,4050,7075452,APB-SUMATE,6
2395,4050,7075452,LIBRE,12
2395,4050,7075452,FP,3
2395,4050,7075452,MAS-IPSP,40
2395,4050,7075452,UNIDAD,17
2395,4050,7075452,PDC,0
2395,4050,7075462,AP,15
2395,4050,7075462,LYP-ADN,5
2395,4050,7075462,APB-SUMATE,4
2395,4050,7075462,LIBRE,14
2395,4050,7075462,FP,5
2395,4050,7075462,MAS-IPSP,45
2395,4050,7075462,UNIDAD,18
2395,4050,7075462,PDC,0
2395,4050,7075472,AP,14
2395,4050,7075472,LYP-ADN,3
2395,4050,7075472,APB-SUMATE,2
2395,4050,7075472,LIBRE,17
2395,4050,7075472,FP,3
2395,4050,7075472,MAS-IPSP,20
2395,4050,7075472,UNIDAD,16
2395,4050,7075472,PDC,0
2395,4050,7075482,AP,2
2395,4050,7075482,LYP-ADN,0
2395,4050,7075482,APB-SUMATE,0
2395,4050,7075482,LIBRE,7
2395,4050,7075482,FP,3
2395,4050,7075482,MAS-IPSP,15
2395,4050,7075482,UNIDAD,3
2395,4050,7075482,PDC,0
3573,1,7075552,AP,7
3573,1,7075552,LYP-ADN,1
3573,1,7075552,APB-SUMATE,1
3573,1,7075552,LIBRE,32
3573,1,7075552,FP,2
3573,1,7075552,MAS-IPSP,16
3573,1,7075552,UNIDAD,9
3573,1,7075552,PDC,0
3574,1,7075562,AP,14
3574,1,7075562,LYP-ADN,0
3574,1,7075562,APB-SUMATE,1
3574,1,7075562,LIBRE,11
3574,1,7075562,FP,2
3574,1,7075562,MAS-IPSP,45
3574,1,7075562,UNIDAD,25
3574,1,7075562,PDC,0
3574,1,7075572,AP,9
3574,1,7075572,LYP-ADN,2
3574,1,7075572,APB-SUMATE,5
3574,1,7075572,LIBRE,10
3574,1,7075572,FP,3
3574,1,7075572,MAS-IPSP,56
3574,1,7075572,UNIDAD,12
3574,1,7075572,PDC,0
3575,1,7075582,AP,7
3575,1,7075582,LYP-ADN,3
3575,1,7075582,APB-SUMATE,2
3575,1,7075582,LIBRE,23
3575,1,7075582,FP,2
3575,1,7075582,MAS-IPSP,15
3575,1,7075582,UNIDAD,31
3575,1,7075582,PDC,0
3576,1,7075592,AP,6
3576,1,7075592,LYP-ADN,1
3576,1,7075592,APB-SUMATE,8
3576,1,7075592,LIBRE,20
3576,1,7075592,FP,3
3576,1,7075592,MAS-IPSP,35
3576,1,7075592,UNIDAD,23
3576,1,7075592,PDC,0
3576,1,7075602,AP,8
3576,1,7075602,LYP-ADN,1
3576,1,7075602,APB-SUMATE,0
3576,1,7075602,LIBRE,8
3576,1,7075602,FP,0
3576,1,7075602,MAS-IPSP,20
3576,1,7075602,UNIDAD,15
3576,1,7075602,PDC,0
3577,1,7075742,AP,6
3577,1,7075742,LYP-ADN,0
3577,1,7075742,APB-SUMATE,1
3577,1,7075742,LIBRE,15
3577,1,7075742,FP,0
3577,1,7075742,MAS-IPSP,55
3577,1,7075742,UNIDAD,15
3577,1,7075742,PDC,0
3588,1,7082892,AP,6
3588,1,7082892,LYP-ADN,0
3588,1,7082892,APB-SUMATE,1
3588,1,7082892,LIBRE,17
3588,1,7082892,FP,3
3588,1,7082892,MAS-IPSP,4
3588,1,7082892,UNIDAD,8
3588,1,7082892,PDC,0
3589,1,7083272,AP,8
3589,1,7083272,LYP-ADN,5
3589,1,7083272,APB-SUMATE,6
3589,1,7083272,LIBRE,23
3589,1,7083272,FP,12
3589,1,7083272,MAS-IPSP,4
3589,1,7083272,UNIDAD,19
3589,1,7083272,PDC,0
2468,1,7084212,AP,8
2468,1,7084212,LYP-ADN,2
2468,1,7084212,APB-SUMATE,3
2468,1,7084212,LIBRE,10
2468,1,7084212,FP,7
2468,1,7084212,MAS-IPSP,17
2468,1,7084212,UNIDAD,34
2468,1,7084212,PDC,0
2468,1,7084222,AP,6
2468,1,7084222,LYP-ADN,1
2468,1,7084222,APB-SUMATE,2
2468,1,7084222,LIBRE,11
2468,1,7084222,FP,1
2468,1,7084222,MAS-IPSP,5
2468,1,7084222,UNIDAD,16
2468,1,7084222,PDC,0
2469,2,7084232,AP,12
2469,2,7084232,LYP-ADN,2
2469,2,7084232,APB-SUMATE,2
2469,2,7084232,LIBRE,23
2469,2,7084232,FP,10
2469,2,7084232,MAS-IPSP,10
2469,2,7084232,UNIDAD,78
2469,2,7084232,PDC,0
2469,2,7084242,AP,1
2469,2,7084242,LYP-ADN,2
2469,2,7084242,APB-SUMATE,0
2469,2,7084242,LIBRE,6
2469,2,7084242,FP,1
2469,2,7084242,MAS-IPSP,4
2469,2,7084242,UNIDAD,18
2469,2,7084242,PDC,0
2470,3,7084252,AP,1
2470,3,7084252,LYP-ADN,2
2470,3,7084252,APB-SUMATE,3
2470,3,7084252,LIBRE,89
2470,3,7084252,FP,1
2470,3,7084252,MAS-IPSP,2
2470,3,7084252,UNIDAD,21
2470,3,7084252,PDC,0
2470,3,7084262,AP,2
2470,3,7084262,LYP-ADN,1
2470,3,7084262,APB-SUMATE,10
2470,3,7084262,LIBRE,68
2470,3,7084262,FP,3
2470,3,7084262,MAS-IPSP,4
2470,3,7084262,UNIDAD,20
2470,3,7084262,PDC,0
2470,3,7084272,AP,0
2470,3,7084272,LYP-ADN,0
2470,3,7084272,APB-SUMATE,0
2470,3,7084272,LIBRE,21
2470,3,7084272,FP,0
2470,3,7084272,MAS-IPSP,3
2470,3,7084272,UNIDAD,4
2470,3,7084272,PDC,0
2474,6,7084282,AP,2
2474,6,7084282,LYP-ADN,1
2474,6,7084282,APB-SUMATE,5
2474,6,7084282,LIBRE,25
2474,6,7084282,FP,2
2474,6,7084282,MAS-IPSP,3
2474,6,7084282,UNIDAD,62
2474,6,7084282,PDC,0
3263,20033,7084292,AP,16
3263,20033,7084292,LYP-ADN,1
3263,20033,7084292,APB-SUMATE,3
3263,20033,7084292,LIBRE,1
3263,20033,7084292,FP,5
3263,20033,7084292,MAS-IPSP,11
3263,20033,7084292,UNIDAD,19
3263,20033,7084292,PDC,0
3324,20034,7084302,AP,5
3324,20034,7084302,LYP-ADN,2
3324,20034,7084302,APB-SUMATE,0
3324,20034,7084302,LIBRE,2
3324,20034,7084302,FP,0
3324,20034,7084302,MAS-IPSP,10
3324,20034,7084302,UNIDAD,0
3324,20034,7084302,PDC,0
3581,1,7084312,AP,6
3581,1,7084312,LYP-ADN,1
3581,1,7084312,APB-SUMATE,9
3581,1,7084312,LIBRE,23
3581,1,7084312,FP,17
3581,1,7084312,MAS-IPSP,13
3581,1,7084312,UNIDAD,17
3581,1,7084312,PDC,0
3582,1,7084322,AP,6
3582,1,7084322,LYP-ADN,0
3582,1,7084322,APB-SUMATE,2
3582,1,7084322,LIBRE,15
3582,1,7084322,FP,4
3582,1,7084322,MAS-IPSP,19
3582,1,7084322,UNIDAD,18
3582,1,7084322,PDC,0
3585,1,7084382,AP,0
3585,1,7084382,LYP-ADN,0
3585,1,7084382,APB-SUMATE,0
3585,1,7084382,LIBRE,18
3585,1,7084382,FP,1
3585,1,7084382,MAS-IPSP,2
3585,1,7084382,UNIDAD,9
3585,1,7084382,PDC,0
3586,1,7084392,AP,11
3586,1,7084392,LYP-ADN,0
3586,1,7084392,APB-SUMATE,3
3586,1,7084392,LIBRE,30
3586,1,7084392,FP,4
3586,1,7084392,MAS-IPSP,18
3586,1,7084392,UNIDAD,48
3586,1,7084392,PDC,0
3587,1,7084402,AP,0
3587,1,7084402,LYP-ADN,0
3587,1,7084402,APB-SUMATE,0
3587,1,7084402,LIBRE,1
3587,1,7084402,FP,11
3587,1,7084402,MAS-IPSP,0
3587,1,7084402,UNIDAD,0
3587,1,7084402,PDC,0
2477,9,7084802,AP,6
2477,9,7084802,LYP-ADN,0
2477,9,7084802,APB-SUMATE,1
2477,9,7084802,LIBRE,24
2477,9,7084802,FP,1
2477,9,7084802,MAS-IPSP,17
2477,9,7084802,UNIDAD,24
2477,9,7084802,PDC,0
2477,9,7084812,AP,10
2477,9,7084812,LYP-ADN,7
2477,9,7084812,APB-SUMATE,4
2477,9,7084812,LIBRE,25
2477,9,7084812,FP,2
2477,9,7084812,MAS-IPSP,14
2477,9,7084812,UNIDAD,19
2477,9,7084812,PDC,0
2477,9,7084822,AP,3
2477,9,7084822,LYP-ADN,2
2477,9,7084822,APB-SUMATE,8
2477,9,7084822,LIBRE,22
2477,9,7084822,FP,0
2477,9,7084822,MAS-IPSP,14
2477,9,7084822,UNIDAD,24
2477,9,7084822,PDC,0
3590,1,7084832,AP,4
3590,1,7084832,LYP-ADN,3
3590,1,7084832,APB-SUMATE,4
3590,1,7084832,LIBRE,13
3590,1,7084832,FP,2
3590,1,7084832,MAS-IPSP,17
3590,1,7084832,UNIDAD,11
3590,1,7084832,PDC,0
3591,1,7084842,AP,10
3591,1,7084842,LYP-ADN,0
3591,1,7084842,APB-SUMATE,4
3591,1,7084842,LIBRE,9
3591,1,7084842,FP,0
3591,1,7084842,MAS-IPSP,52
3591,1,7084842,UNIDAD,8
3591,1,7084842,PDC,0
3591,1,7084852,AP,1
3591,1,7084852,LYP-ADN,0
3591,1,7084852,APB-SUMATE,1
3591,1,7084852,LIBRE,5
3591,1,7084852,FP,0
3591,1,7084852,MAS-IPSP,22
3591,1,7084852,UNIDAD,2
3591,1,7084852,PDC,0
3592,1,7084862,AP,5
3592,1,7084862,LYP-ADN,2
3592,1,7084862,APB-SUMATE,1
3592,1,7084862,LIBRE,12
3592,1,7084862,FP,1
3592,1,7084862,MAS-IPSP,51
3592,1,7084862,UNIDAD,4
3592,1,7084862,PDC,0
3593,1,7084872,AP,11
3593,1,7084872,LYP-ADN,0
3593,1,7084872,APB-SUMATE,0
3593,1,7084872,LIBRE,7
3593,1,7084872,FP,0
3593,1,7084872,MAS-IPSP,65
3593,1,7084872,UNIDAD,5
3593,1,7084872,PDC,0
4611,32362,7084882,AP,2
4611,32362,7084882,LYP-ADN,0
4611,32362,7084882,APB-SUMATE,0
4611,32362,7084882,LIBRE,7
4611,32362,7084882,FP,0
4611,32362,7084882,MAS-IPSP,11
4611,32362,7084882,UNIDAD,6
4611,32362,7084882,PDC,0
3596,1,7086432,AP,10
3596,1,7086432,LYP-ADN,2
3596,1,7086432,APB-SUMATE,3
3596,1,7086432,LIBRE,6
3596,1,7086432,FP,12
3596,1,7086432,MAS-IPSP,6
3596,1,7086432,UNIDAD,6
3596,1,7086432,PDC,0
3596,1,7086442,AP,8
3596,1,7086442,LYP-ADN,1
3596,1,7086442,APB-SUMATE,2
3596,1,7086442,LIBRE,7
3596,1,7086442,FP,10
3596,1,7086442,MAS-IPSP,14
3596,1,7086442,UNIDAD,9
3596,1,7086442,PDC,0
3596,1,7086452,AP,1
3596,1,7086452,LYP-ADN,2
3596,1,7086452,APB-SUMATE,0
3596,1,7086452,LIBRE,0
3596,1,7086452,FP,0
3596,1,7086452,MAS-IPSP,1
3596,1,7086452,UNIDAD,0
3596,1,7086452,PDC,0
2473,20005,7086482,AP,30
2473,20005,7086482,LYP-ADN,1
2473,20005,7086482,APB-SUMATE,1
2473,20005,7086482,LIBRE,8
2473,20005,7086482,FP,4
2473,20005,7086482,MAS-IPSP,13
2473,20005,7086482,UNIDAD,10
2473,20005,7086482,PDC,0
2473,20005,7086492,AP,8
2473,20005,7086492,LYP-ADN,0
2473,20005,7086492,APB-SUMATE,2
2473,20005,7086492,LIBRE,1
2473,20005,7086492,FP,1
2473,20005,7086492,MAS-IPSP,5
2473,20005,7086492,UNIDAD,3
2473,20005,7086492,PDC,0
2940,4,7086502,AP,5
2940,4,7086502,LYP-ADN,0
2940,4,7086502,APB-SUMATE,0
2940,4,7086502,LIBRE,36
2940,4,7086502,FP,3
2940,4,7086502,MAS-IPSP,2
2940,4,7086502,UNIDAD,76
2940,4,7086502,PDC,0
2940,4,7086512,AP,7
2940,4,7086512,LYP-ADN,0
2940,4,7086512,APB-SUMATE,1
2940,4,7086512,LIBRE,52
2940,4,7086512,FP,2
2940,4,7086512,MAS-IPSP,2
2940,4,7086512,UNIDAD,99
2940,4,7086512,PDC,0
2940,4,7086522,AP,7
2940,4,7086522,LYP-ADN,0
2940,4,7086522,APB-SUMATE,1
2940,4,7086522,LIBRE,55
2940,4,7086522,FP,0
2940,4,7086522,MAS-IPSP,2
2940,4,7086522,UNIDAD,82
2940,4,7086522,PDC,0
2940,4,7086532,AP,4
2940,4,7086532,LYP-ADN,1
2940,4,7086532,APB-SUMATE,1
2940,4,7086532,LIBRE,35
2940,4,7086532,FP,0
2940,4,7086532,MAS-IPSP,3
2940,4,7086532,UNIDAD,82
2940,4,7086532,PDC,0
2940,4,7086542,AP,7
2940,4,7086542,LYP-ADN,1
2940,4,7086542,APB-SUMATE,3
2940,4,7086542,LIBRE,52
2940,4,7086542,FP,7
2940,4,7086542,MAS-IPSP,3
2940,4,7086542,UNIDAD,71
2940,4,7086542,PDC,0
2940,4,7086552,AP,6
2940,4,7086552,LYP-ADN,0
2940,4,7086552,APB-SUMATE,1
2940,4,7086552,LIBRE,64
2940,4,7086552,FP,1
2940,4,7086552,MAS-IPSP,2
2940,4,7086552,UNIDAD,85
2940,4,7086552,PDC,0
2940,4,7086562,AP,0
2940,4,7086562,LYP-ADN,1
2940,4,7086562,APB-SUMATE,2
2940,4,7086562,LIBRE,30
2940,4,7086562,FP,4
2940,4,7086562,MAS-IPSP,2
2940,4,7086562,UNIDAD,34
2940,4,7086562,PDC,0
2941,23,7086572,AP,8
2941,23,7086572,LYP-ADN,1
2941,23,7086572,APB-SUMATE,2
2941,23,7086572,LIBRE,31
2941,23,7086572,FP,7
2941,23,7086572,MAS-IPSP,17
2941,23,7086572,UNIDAD,25
2941,23,7086572,PDC,0
2941,23,7086582,AP,1
2941,23,7086582,LYP-ADN,0
2941,23,7086582,APB-SUMATE,1
2941,23,7086582,LIBRE,11
2941,23,7086582,FP,2
2941,23,7086582,MAS-IPSP,5
2941,23,7086582,UNIDAD,15
2941,23,7086582,PDC,0
2942,20025,7086592,AP,24
2942,20025,7086592,LYP-ADN,1
2942,20025,7086592,APB-SUMATE,1
2942,20025,7086592,LIBRE,12
2942,20025,7086592,FP,4
2942,20025,7086592,MAS-IPSP,62
2942,20025,7086592,UNIDAD,11
2942,20025,7086592,PDC,0
2942,20025,7086602,AP,6
2942,20025,7086602,LYP-ADN,0
2942,20025,7086602,APB-SUMATE,0
2942,20025,7086602,LIBRE,3
2942,20025,7086602,FP,1
2942,20025,7086602,MAS-IPSP,14
2942,20025,7086602,UNIDAD,1
2942,20025,7086602,PDC,0
3425,25052,7086612,AP,15
3425,25052,7086612,LYP-ADN,1
3425,25052,7086612,APB-SUMATE,3
3425,25052,7086612,LIBRE,41
3425,25052,7086612,FP,2
3425,25052,7086612,MAS-IPSP,7
3425,25052,7086612,UNIDAD,42
3425,25052,7086612,PDC,0
3597,1,7086622,AP,16
3597,1,7086622,LYP-ADN,1
3597,1,7086622,APB-SUMATE,2
3597,1,7086622,LIBRE,6
3597,1,7086622,FP,2
3597,1,7086622,MAS-IPSP,3
3597,1,7086622,UNIDAD,7
3597,1,7086622,PDC,0
3598,1,7086632,AP,4
3598,1,7086632,LYP-ADN,0
3598,1,7086632,APB-SUMATE,3
3598,1,7086632,LIBRE,20
3598,1,7086632,FP,1
3598,1,7086632,MAS-IPSP,3
3598,1,7086632,UNIDAD,24
3598,1,7086632,PDC,0
3599,1,7086642,AP,20
3599,1,7086642,LYP-ADN,0
3599,1,7086642,APB-SUMATE,1
3599,1,7086642,LIBRE,9
3599,1,7086642,FP,3
3599,1,7086642,MAS-IPSP,19
3599,1,7086642,UNIDAD,61
3599,1,7086642,PDC,0
3918,1,7086652,AP,13
3918,1,7086652,LYP-ADN,0
3918,1,7086652,APB-SUMATE,4
3918,1,7086652,LIBRE,3
3918,1,7086652,FP,1
3918,1,7086652,MAS-IPSP,3
3918,1,7086652,UNIDAD,6
3918,1,7086652,PDC,0
4566,32274,7086662,AP,8
4566,32274,7086662,LYP-ADN,0
4566,32274,7086662,APB-SUMATE,1
4566,32274,7086662,LIBRE,7
4566,32274,7086662,FP,31
4566,32274,7086662,MAS-IPSP,2
4566,32274,7086662,UNIDAD,2
4566,32274,7086662,PDC,0
2491,12001,7087542,AP,12
2491,12001,7087542,LYP-ADN,0
2491,12001,7087542,APB-SUMATE,6
2491,12001,7087542,LIBRE,21
2491,12001,7087542,FP,8
2491,12001,7087542,MAS-IPSP,5
2491,12001,7087542,UNIDAD,33
2491,12001,7087542,PDC,0
2491,12001,7087552,AP,17
2491,12001,7087552,LYP-ADN,3
2491,12001,7087552,APB-SUMATE,1
2491,12001,7087552,LIBRE,13
2491,12001,7087552,FP,8
2491,12001,7087552,MAS-IPSP,9
2491,12001,7087552,UNIDAD,18
2491,12001,7087552,PDC,0
2492,12002,7087562,AP,12
2492,12002,7087562,LYP-ADN,0
2492,12002,7087562,APB-SUMATE,1
2492,12002,7087562,LIBRE,39
2492,12002,7087562,FP,0
2492,12002,7087562,MAS-IPSP,7
2492,12002,7087562,UNIDAD,40
2492,12002,7087562,PDC,0
2492,12002,7087572,AP,5
2492,12002,7087572,LYP-ADN,0
2492,12002,7087572,APB-SUMATE,1
2492,12002,7087572,LIBRE,25
2492,12002,7087572,FP,4
2492,12002,7087572,MAS-IPSP,9
2492,12002,7087572,UNIDAD,44
2492,12002,7087572,PDC,0
2492,12002,7087582,AP,7
2492,12002,7087582,LYP-ADN,1
2492,12002,7087582,APB-SUMATE,1
2492,12002,7087582,LIBRE,9
2492,12002,7087582,FP,0
2492,12002,7087582,MAS-IPSP,5
2492,12002,7087582,UNIDAD,16
2492,12002,7087582,PDC,0
2494,5104,7087632,AP,8
2494,5104,7087632,LYP-ADN,3
2494,5104,7087632,APB-SUMATE,2
2494,5104,7087632,LIBRE,47
2494,5104,7087632,FP,2
2494,5104,7087632,MAS-IPSP,15
2494,5104,7087632,UNIDAD,60
2494,5104,7087632,PDC,0
2494,5104,7087642,AP,0
2494,5104,7087642,LYP-ADN,0
2494,5104,7087642,APB-SUMATE,0
2494,5104,7087642,LIBRE,18
2494,5104,7087642,FP,2
2494,5104,7087642,MAS-IPSP,11
2494,5104,7087642,UNIDAD,14
2494,5104,7087642,PDC,0
3600,1,7087652,AP,12
3600,1,7087652,LYP-ADN,0
3600,1,7087652,APB-SUMATE,0
3600,1,7087652,LIBRE,6
3600,1,7087652,FP,2
3600,1,7087652,MAS-IPSP,0
3600,1,7087652,UNIDAD,40
3600,1,7087652,PDC,0
3601,1,7087662,AP,9
3601,1,7087662,LYP-ADN,1
3601,1,7087662,APB-SUMATE,3
3601,1,7087662,LIBRE,15
3601,1,7087662,FP,2
3601,1,7087662,MAS-IPSP,8
3601,1,7087662,UNIDAD,29
3601,1,7087662,PDC,0
4441,26336,7087672,AP,11
4441,26336,7087672,LYP-ADN,0
4441,26336,7087672,APB-SUMATE,5
4441,26336,7087672,LIBRE,11
4441,26336,7087672,FP,3
4441,26336,7087672,MAS-IPSP,8
4441,26336,7087672,UNIDAD,16
4441,26336,7087672,PDC,0
4442,26337,7087682,AP,49
4442,26337,7087682,LYP-ADN,2
4442,26337,7087682,APB-SUMATE,5
4442,26337,7087682,LIBRE,11
4442,26337,7087682,FP,4
4442,26337,7087682,MAS-IPSP,13
4442,26337,7087682,UNIDAD,37
4442,26337,7087682,PDC,0
3977,1,7088942,AP,6
3977,1,7088942,LYP-ADN,0
3977,1,7088942,APB-SUMATE,2
3977,1,7088942,LIBRE,22
3977,1,7088942,FP,0
3977,1,7088942,MAS-IPSP,6
3977,1,7088942,UNIDAD,18
3977,1,7088942,PDC,0
2511,6004,7089522,AP,7
2511,6004,7089522,LYP-ADN,2
2511,6004,7089522,APB-SUMATE,6
2511,6004,7089522,LIBRE,43
2511,6004,7089522,FP,4
2511,6004,7089522,MAS-IPSP,13
2511,6004,7089522,UNIDAD,44
2511,6004,7089522,PDC,0
3603,1,7089692,AP,7
3603,1,7089692,LYP-ADN,6
3603,1,7089692,APB-SUMATE,4
3603,1,7089692,LIBRE,19
3603,1,7089692,FP,0
3603,1,7089692,MAS-IPSP,11
3603,1,7089692,UNIDAD,35
3603,1,7089692,PDC,0
3603,1,7089702,AP,0
3603,1,7089702,LYP-ADN,0
3603,1,7089702,APB-SUMATE,1
3603,1,7089702,LIBRE,2
3603,1,7089702,FP,1
3603,1,7089702,MAS-IPSP,4
3603,1,7089702,UNIDAD,5
3603,1,7089702,PDC,0
2519,7002,7090402,AP,7
2519,7002,7090402,LYP-ADN,1
2519,7002,7090402,APB-SUMATE,3
2519,7002,7090402,LIBRE,39
2519,7002,7090402,FP,17
2519,7002,7090402,MAS-IPSP,2
2519,7002,7090402,UNIDAD,44
2519,7002,7090402,PDC,0
2519,7002,7090412,AP,11
2519,7002,7090412,LYP-ADN,0
2519,7002,7090412,APB-SUMATE,0
2519,7002,7090412,LIBRE,32
2519,7002,7090412,FP,10
2519,7002,7090412,MAS-IPSP,5
2519,7002,7090412,UNIDAD,21
2519,7002,7090412,PDC,0
2519,7002,7090422,AP,15
2519,7002,7090422,LYP-ADN,3
2519,7002,7090422,APB-SUMATE,2
2519,7002,7090422,LIBRE,31
2519,7002,7090422,FP,6
2519,7002,7090422,MAS-IPSP,6
2519,7002,7090422,UNIDAD,16
2519,7002,7090422,PDC,0
2519,7002,7090432,AP,17
2519,7002,7090432,LYP-ADN,0
2519,7002,7090432,APB-SUMATE,2
2519,7002,7090432,LIBRE,30
2519,7002,7090432,FP,7
2519,7002,7090432,MAS-IPSP,3
2519,7002,7090432,UNIDAD,41
2519,7002,7090432,PDC,0
2519,7002,7090442,AP,2
2519,7002,7090442,LYP-ADN,0
2519,7002,7090442,APB-SUMATE,1
2519,7002,7090442,LIBRE,8
2519,7002,7090442,FP,6
2519,7002,7090442,MAS-IPSP,0
2519,7002,7090442,UNIDAD,10
2519,7002,7090442,PDC,0
2520,7003,7090452,AP,22
2520,7003,7090452,LYP-ADN,7
2520,7003,7090452,APB-SUMATE,2
2520,7003,7090452,LIBRE,10
2520,7003,7090452,FP,3
2520,7003,7090452,MAS-IPSP,17
2520,7003,7090452,UNIDAD,5
2520,7003,7090452,PDC,0
2520,7003,7090462,AP,24
2520,7003,7090462,LYP-ADN,2
2520,7003,7090462,APB-SUMATE,3
2520,7003,7090462,LIBRE,15
2520,7003,7090462,FP,6
2520,7003,7090462,MAS-IPSP,8
2520,7003,7090462,UNIDAD,7
2520,7003,7090462,PDC,0
2520,7003,7090472,AP,30
2520,7003,7090472,LYP-ADN,3
2520,7003,7090472,APB-SUMATE,3
2520,7003,7090472,LIBRE,13
2520,7003,7090472,FP,2
2520,7003,7090472,MAS-IPSP,7
2520,7003,7090472,UNIDAD,8
2520,7003,7090472,PDC,0
2520,7003,7090482,AP,14
2520,7003,7090482,LYP-ADN,3
2520,7003,7090482,APB-SUMATE,1
2520,7003,7090482,LIBRE,16
2520,7003,7090482,FP,3
2520,7003,7090482,MAS-IPSP,5
2520,7003,7090482,UNIDAD,2
2520,7003,7090482,PDC,0
3367,1,7090492,AP,10
3367,1,7090492,LYP-ADN,2
3367,1,7090492,APB-SUMATE,2
3367,1,7090492,LIBRE,21
3367,1,7090492,FP,1
3367,1,7090492,MAS-IPSP,3
3367,1,7090492,UNIDAD,3
3367,1,7090492,PDC,0
3367,1,7090502,AP,6
3367,1,7090502,LYP-ADN,0
3367,1,7090502,APB-SUMATE,2
3367,1,7090502,LIBRE,19
3367,1,7090502,FP,4
3367,1,7090502,MAS-IPSP,1
3367,1,7090502,UNIDAD,2
3367,1,7090502,PDC,0
2521,7004,7090582,AP,16
2521,7004,7090582,LYP-ADN,0
2521,7004,7090582,APB-SUMATE,4
2521,7004,7090582,LIBRE,35
2521,7004,7090582,FP,2
2521,7004,7090582,MAS-IPSP,10
2521,7004,7090582,UNIDAD,51
2521,7004,7090582,PDC,0
2521,7004,7090592,AP,15
2521,7004,7090592,LYP-ADN,1
2521,7004,7090592,APB-SUMATE,4
2521,7004,7090592,LIBRE,30
2521,7004,7090592,FP,8
2521,7004,7090592,MAS-IPSP,9
2521,7004,7090592,UNIDAD,52
2521,7004,7090592,PDC,0
2521,7004,7090602,AP,18
2521,7004,7090602,LYP-ADN,0
2521,7004,7090602,APB-SUMATE,0
2521,7004,7090602,LIBRE,42
2521,7004,7090602,FP,7
2521,7004,7090602,MAS-IPSP,13
2521,7004,7090602,UNIDAD,51
2521,7004,7090602,PDC,0
2521,7004,7090612,AP,16
2521,7004,7090612,LYP-ADN,1
2521,7004,7090612,APB-SUMATE,5
2521,7004,7090612,LIBRE,28
2521,7004,7090612,FP,11
2521,7004,7090612,MAS-IPSP,10
2521,7004,7090612,UNIDAD,31
2521,7004,7090612,PDC,0
2521,7004,7090622,AP,20
2521,7004,7090622,LYP-ADN,0
2521,7004,7090622,APB-SUMATE,0
2521,7004,7090622,LIBRE,36
2521,7004,7090622,FP,11
2521,7004,7090622,MAS-IPSP,2
2521,7004,7090622,UNIDAD,34
2521,7004,7090622,PDC,0
2521,7004,7090632,AP,15
2521,7004,7090632,LYP-ADN,1
2521,7004,7090632,APB-SUMATE,6
2521,7004,7090632,LIBRE,30
2521,7004,7090632,FP,9
2521,7004,7090632,MAS-IPSP,10
2521,7004,7090632,UNIDAD,42
2521,7004,7090632,PDC,0
2521,7004,7090642,AP,15
2521,7004,7090642,LYP-ADN,0
2521,7004,7090642,APB-SUMATE,4
2521,7004,7090642,LIBRE,36
2521,7004,7090642,FP,7
2521,7004,7090642,MAS-IPSP,8
2521,7004,7090642,UNIDAD,34
2521,7004,7090642,PDC,0
2521,7004,7090652,AP,15
2521,7004,7090652,LYP-ADN,0
2521,7004,7090652,APB-SUMATE,2
2521,7004,7090652,LIBRE,32
2521,7004,7090652,FP,13
2521,7004,7090652,MAS-IPSP,10
2521,7004,7090652,UNIDAD,32
2521,7004,7090652,PDC,0
2521,7004,7090662,AP,15
2521,7004,7090662,LYP-ADN,1
2521,7004,7090662,APB-SUMATE,4
2521,7004,7090662,LIBRE,24
2521,7004,7090662,FP,29
2521,7004,7090662,MAS-IPSP,6
2521,7004,7090662,UNIDAD,18
2521,7004,7090662,PDC,0
2521,7004,7090672,AP,0
2521,7004,7090672,LYP-ADN,0
2521,7004,7090672,APB-SUMATE,0
2521,7004,7090672,LIBRE,9
2521,7004,7090672,FP,1
2521,7004,7090672,MAS-IPSP,1
2521,7004,7090672,UNIDAD,7
2521,7004,7090672,PDC,0
2521,32112,7090682,AP,10
2521,32112,7090682,LYP-ADN,2
2521,32112,7090682,APB-SUMATE,9
2521,32112,7090682,LIBRE,31
2521,32112,7090682,FP,8
2521,32112,7090682,MAS-IPSP,4
2521,32112,7090682,UNIDAD,26
2521,32112,7090682,PDC,0
2522,7006,7090692,AP,58
2522,7006,7090692,LYP-ADN,2
2522,7006,7090692,APB-SUMATE,1
2522,7006,7090692,LIBRE,32
2522,7006,7090692,FP,9
2522,7006,7090692,MAS-IPSP,6
2522,7006,7090692,UNIDAD,21
2522,7006,7090692,PDC,0
2522,7006,7090702,AP,55
2522,7006,7090702,LYP-ADN,2
2522,7006,7090702,APB-SUMATE,3
