CodigoLocalidad,CodigoRecinto,CodigoMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,TotalVotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
820,1602,2035581,240,183,1,37,0,37,221,183,221
820,1602,2035591,240,195,7,19,0,19,221,195,221
820,1602,2035601,240,171,2,44,0,44,217,171,217
820,1602,2035611,240,194,1,28,0,28,223,194,223
820,1602,2035621,240,188,4,27,0,27,219,188,219
820,1602,2035631,240,186,0,29,1,30,216,186,216
820,1602,2035641,240,203,5,15,0,15,223,203,223
820,1602,2035651,240,192,2,32,0,32,226,192,226
820,1602,2035661,240,213,2,13,0,13,228,213,228
820,1602,2035671,240,188,3,27,0,27,218,188,218
820,1602,2035681,37,34,1,1,0,1,36,34,36
820,1401,2035691,240,194,5,28,0,28,227,194,227
820,1401,2035701,240,202,2,20,0,20,224,202,224
820,1401,2035711,240,184,5,32,0,32,221,184,221
820,1401,2035721,240,198,2,23,1,24,224,198,224
820,1401,2035731,240,192,6,24,0,24,222,192,222
820,1401,2035741,240,198,3,19,0,19,220,198,220
820,1401,2035751,240,199,2,22,0,22,223,199,223
820,1401,2035761,240,193,3,29,0,29,225,193,225
820,1401,2035771,240,179,5,41,1,42,226,179,226
820,1401,2035781,240,187,2,35,1,36,225,187,225
820,1401,2035791,240,197,6,19,0,19,222,197,222
820,1401,2035801,240,193,1,27,0,27,221,193,221
820,1401,2035811,240,191,4,29,0,29,224,191,224
820,1401,2035821,240,192,1,31,0,31,224,192,224
820,1401,2035831,240,188,0,35,0,35,223,188,223
820,1401,2035841,240,184,6,32,1,33,223,184,223
820,1401,2035851,144,121,2,11,0,11,134,121,134
820,25599,2035871,240,193,0,28,0,28,221,193,221
820,25599,2035881,240,191,3,17,0,17,211,191,211
820,25599,2035891,240,188,1,15,1,16,205,188,205
820,25599,2035901,240,200,3,17,0,17,220,200,220
820,25599,2035911,240,197,2,26,0,26,225,197,225
820,25599,2035921,240,202,1,17,0,17,220,202,220
820,25599,2035931,240,191,1,20,3,23,215,191,215
820,25599,2035941,240,195,0,26,0,26,221,195,221
820,25599,2035951,240,202,0,25,0,25,227,202,227
820,25599,2035961,240,184,2,34,0,34,220,184,220
820,25599,2035971,240,207,0,16,0,16,223,207,223
820,25599,2035981,67,60,0,6,0,6,66,60,66
820,30043,2035991,240,186,2,30,1,31,219,186,219
820,30043,2036001,240,196,3,26,0,26,225,196,225
820,30043,2036011,240,195,3,22,1,23,221,195,221
820,30043,2036021,240,204,1,18,0,18,223,204,223
820,30043,2036031,240,184,2,19,0,19,205,184,205
820,30043,2036041,240,194,1,25,0,25,220,194,220
820,30043,2036051,240,193,1,25,1,26,220,193,220
820,30043,2036061,240,190,0,24,0,24,214,190,214
820,30043,2036071,240,182,0,28,0,28,210,182,210
820,30043,2036081,240,191,2,30,0,30,223,191,223
820,30043,2036091,240,203,2,22,0,22,227,203,227
820,30043,2036101,240,190,2,24,0,24,216,190,216
820,30043,2036111,240,191,3,26,0,26,220,191,220
820,30043,2036121,240,195,3,19,0,19,217,195,217
820,30043,2036131,240,189,0,23,1,24,213,189,213
820,30043,2036141,240,189,6,20,1,21,216,189,216
820,30043,2036151,49,42,0,3,0,3,45,42,45
820,1501,2036161,240,178,4,38,0,38,220,178,220
820,1501,2036171,240,204,2,22,1,23,229,204,229
820,1501,2036181,240,194,0,28,0,28,222,194,222
820,1501,2036191,240,190,3,30,0,30,223,190,223
820,1501,2036201,240,197,1,19,0,19,217,197,217
820,1501,2036211,240,197,0,23,0,23,220,197,220
820,1501,2036221,240,185,1,39,0,39,225,185,225
820,1501,2036231,240,191,1,24,1,25,217,191,217
820,1501,2036241,240,193,3,27,1,28,224,193,224
820,1501,2036251,240,197,7,17,0,17,221,197,221
820,1501,2036261,240,215,1,8,0,8,224,215,224
820,1501,2036271,240,186,4,35,0,35,225,186,225
820,1501,2036281,240,183,2,34,0,34,219,183,219
820,1501,2036291,240,199,2,16,0,16,217,199,217
820,1501,2036301,240,191,4,31,0,31,226,191,226
820,1501,2036311,240,198,1,23,0,23,222,198,222
820,1501,2036321,240,198,2,24,1,25,225,198,225
820,1501,2036331,240,186,3,32,0,32,221,186,221
820,1501,2036341,240,200,3,18,0,18,221,200,221
820,1501,2036351,240,202,4,24,1,25,231,202,231
820,1501,2036361,240,186,5,32,1,33,224,186,224
820,1501,2036371,240,200,7,18,0,18,225,200,225
820,1501,2036381,240,194,3,19,0,19,216,194,216
820,1501,2036391,240,190,4,26,0,26,220,190,220
820,1501,2036401,240,149,41,24,1,25,215,149,215
820,1501,2036411,240,197,1,32,0,32,230,197,230
820,1501,2036421,240,198,1,23,0,23,222,198,222
820,1501,2036431,240,199,1,24,0,24,224,199,224
820,1501,2036441,240,195,0,32,0,32,227,195,227
820,1501,2036451,240,190,4,26,0,26,220,190,220
820,1501,2036461,240,197,1,27,0,27,225,197,225
820,1501,2036471,170,135,1,22,2,24,160,135,160
820,1802,2036481,240,204,1,20,0,20,225,204,225
820,1802,2036501,240,200,1,21,0,21,222,200,222
820,1802,2036511,240,204,1,19,0,19,224,204,224
820,1802,2036521,240,194,2,24,0,24,220,194,220
820,1802,2036531,240,201,4,18,0,18,223,201,223
820,1802,2036541,240,197,4,21,0,21,222,197,222
820,1802,2036551,240,198,3,23,1,24,225,198,225
820,1802,2036561,240,186,1,34,2,36,223,186,223
820,1802,2036571,240,207,1,17,0,17,225,207,225
820,1802,2036581,240,197,3,15,0,15,215,197,215
820,1802,2036591,240,205,1,17,0,17,223,205,223
820,1802,2036601,240,197,0,22,1,23,220,197,220
820,1802,2036611,240,190,0,24,1,25,215,190,215
820,1802,2036621,240,199,3,14,1,15,217,199,217
820,1802,2036631,240,208,0,13,1,14,222,208,222
820,1802,2036641,240,205,2,20,0,20,227,205,227
820,1802,2036651,240,185,4,29,0,29,218,185,218
820,1802,2036661,240,191,3,26,1,27,221,191,221
820,1802,2036671,240,187,2,34,0,34,223,187,223
820,1802,2036681,240,188,7,27,2,29,224,188,224
820,1802,2036691,240,193,2,23,0,23,218,193,218
820,1802,2036701,240,203,2,17,1,18,223,203,223
820,1802,2036711,240,193,3,12,0,12,208,193,208
820,1802,2036721,240,204,2,19,0,19,225,204,225
820,1802,2036731,240,199,2,27,0,27,228,199,228
820,1802,2036741,240,199,0,23,0,23,222,199,222
820,1802,2036751,240,197,1,21,0,21,219,197,219
820,1802,2036761,240,192,3,33,0,33,228,192,228
820,1802,2036771,240,199,0,15,0,15,214,199,214
820,1802,2036781,240,199,0,19,0,19,218,199,218
820,1802,2036791,240,199,5,16,0,16,220,199,220
820,1802,2036801,240,204,1,17,0,17,222,204,222
820,1802,2036811,240,204,0,23,0,23,227,204,227
820,1802,2036821,240,199,1,19,0,19,219,199,219
820,1802,2036831,240,196,4,24,1,25,225,196,225
820,1802,2036841,43,36,0,5,0,5,41,36,41
820,32287,2036851,240,203,1,17,0,17,221,203,221
820,32287,2036861,249,212,4,21,1,22,238,212,238
820,32196,2036871,240,187,3,32,0,32,222,187,222
820,32196,2036881,240,190,3,24,0,24,217,190,217
820,32196,2036891,240,195,4,22,0,22,221,195,221
820,32196,2036901,240,175,2,32,0,32,209,175,209
820,32196,2036911,240,187,2,24,0,24,213,187,213
820,32196,2036921,240,195,1,23,0,23,219,195,219
820,32196,2036931,240,183,2,28,0,28,213,183,213
820,32196,2036941,240,186,1,25,0,25,212,186,212
820,32196,2036951,240,188,4,33,0,33,225,188,225
820,32196,2036961,240,187,3,27,1,28,218,187,218
820,32196,2036971,240,192,1,25,0,25,218,192,218
820,32196,2036981,240,190,2,30,0,30,222,190,222
820,32196,2036991,240,191,3,26,0,26,220,191,220
820,32196,2037001,240,167,3,46,0,46,216,167,216
820,32196,2037011,240,202,1,15,0,15,218,202,218
820,32196,2037021,240,184,6,24,0,24,214,184,214
820,32196,2037031,240,182,4,27,0,27,213,182,213
820,32196,2037041,67,54,2,7,1,8,64,54,64
820,1901,2037051,240,175,0,49,1,50,225,175,225
820,1901,2037061,240,196,1,36,0,36,233,196,233
820,1901,2037071,240,191,5,27,0,27,223,191,223
820,1901,2037081,240,179,2,34,0,34,215,179,215
820,1901,2037091,240,164,5,52,0,52,221,164,221
820,1901,2037101,240,174,3,42,0,42,219,174,219
820,1901,2037111,240,168,3,54,0,54,225,168,225
820,1901,2037121,240,180,4,37,0,37,221,180,221
820,1901,2037131,240,173,5,44,0,44,222,173,222
820,1901,2037141,240,183,4,31,0,31,218,183,218
820,1901,2037151,240,181,4,31,0,31,216,181,216
820,1901,2037161,240,172,3,43,0,43,218,172,218
820,1901,2037171,240,170,3,46,0,46,219,170,219
820,1901,2037181,240,175,2,42,0,42,219,175,219
820,1901,2037191,240,176,3,43,0,43,222,176,222
820,1901,2037201,240,193,5,23,0,23,221,193,221
820,1901,2037211,240,178,4,39,0,39,221,178,221
820,1901,2037221,240,186,2,32,0,32,220,186,220
820,1901,2037231,240,175,2,42,0,42,219,175,219
820,1901,2037241,240,183,2,41,0,41,226,183,226
820,1901,2037251,240,203,3,17,0,17,223,203,223
820,1901,2037261,240,173,2,44,0,44,219,173,219
820,1901,2037271,240,189,5,30,0,30,224,189,224
820,1901,2037281,240,176,4,41,0,41,221,176,221
820,1901,2037291,240,185,4,30,1,31,220,185,220
820,1901,2037301,240,183,3,40,1,41,227,183,227
820,1901,2037311,240,188,3,35,0,35,226,188,226
820,1901,2037321,240,181,8,38,0,38,227,181,227
820,1901,2037331,240,184,4,34,0,34,222,184,222
820,1901,2037341,240,193,0,30,0,30,223,193,223
820,1901,2037351,240,180,7,36,0,36,223,180,223
820,1901,2037361,240,181,0,44,0,44,225,181,225
820,1901,2037371,86,66,1,10,1,11,78,66,78
820,1703,2037381,240,188,2,31,0,31,221,188,221
820,1703,2037391,240,189,2,26,0,26,217,189,217
820,1703,2037401,240,184,3,32,0,32,219,184,219
820,1703,2037411,240,191,1,29,0,29,221,191,221
820,1703,2037421,240,201,3,26,0,26,230,201,230
820,1703,2037431,240,195,2,26,0,26,223,195,223
820,1703,2037441,240,191,1,31,0,31,223,191,223
820,1703,2037451,240,198,1,21,0,21,220,198,220
820,1703,2037461,240,187,7,29,0,29,223,187,223
820,1703,2037471,240,193,3,29,0,29,225,193,225
820,1703,2037481,240,181,1,34,0,34,216,181,216
820,1703,2037491,240,193,1,31,0,31,225,193,225
820,1703,2037501,240,185,3,35,0,35,223,185,223
820,1703,2037511,240,200,2,24,0,24,226,200,226
820,1703,2037521,240,184,0,35,0,35,219,184,219
820,1703,2037531,240,199,3,21,0,21,223,199,223
820,1703,2037541,240,192,4,29,0,29,225,192,225
820,1703,2037551,231,181,2,23,1,24,207,181,207
820,25040,2037561,240,183,3,36,0,36,222,183,222
820,25040,2037571,240,194,2,22,0,22,218,194,218
820,25040,2037581,240,203,1,18,0,18,222,203,222
820,25040,2037591,240,181,1,29,0,29,211,181,211
820,25040,2037601,240,191,0,26,0,26,217,191,217
820,25040,2037611,240,191,4,24,0,24,219,191,219
820,25040,2037621,25,21,0,4,0,4,25,21,25
820,32157,2037631,249,202,2,31,1,32,236,202,236
820,2004,2037641,240,194,4,25,0,25,223,194,223
820,2004,2037651,240,187,1,29,0,29,217,187,217
820,2004,2037661,240,180,5,35,0,35,220,180,220
820,2004,2037671,240,197,5,23,0,23,225,197,225
820,2004,2037681,240,198,3,22,0,22,223,198,223
820,2004,2037691,240,198,4,23,0,23,225,198,225
820,2004,2037701,240,181,12,25,0,25,218,181,218
820,2004,2037711,240,191,0,31,0,31,222,191,222
820,2004,2037721,240,185,4,36,1,37,226,185,226
820,2004,2037731,240,177,5,32,2,34,216,177,216
820,2004,2037741,240,183,4,33,0,33,220,183,220
820,2004,2037751,240,200,0,24,0,24,224,200,224
820,2004,2037761,240,192,2,32,0,32,226,192,226
820,2004,2037771,240,192,3,25,0,25,220,192,220
820,2004,2037781,240,202,3,10,0,10,215,202,215
820,2004,2037791,240,195,2,22,0,22,219,195,219
820,2004,2037801,240,192,2,22,0,22,216,192,216
820,2004,2037811,149,124,2,17,0,17,143,124,143
820,32290,2037821,22,20,0,0,0,0,20,20,20
820,1804,2037831,240,183,1,35,1,36,220,183,220
820,1804,2037841,240,203,1,21,0,21,225,203,225
820,1804,2037851,240,183,8,35,0,35,226,183,226
820,1804,2037861,240,188,6,29,1,30,224,188,224
820,1804,2037871,240,197,1,29,0,29,227,197,227
820,1804,2037881,240,201,0,28,1,29,230,201,230
820,1804,2037891,240,187,4,24,1,25,216,187,216
820,1804,2037901,240,197,2,26,1,27,226,197,226
820,1804,2037911,240,190,4,27,0,27,221,190,221
820,1804,2037921,240,186,0,35,1,36,222,186,222
820,1804,2037931,240,209,0,18,0,18,227,209,227
820,1804,2037941,240,185,4,21,0,21,210,185,210
820,1804,2037951,240,204,16,20,0,20,240,204,240
820,1804,2037971,250,199,4,21,2,23,226,199,226
820,25601,2037981,240,187,2,23,0,23,212,187,212
820,25601,2037991,240,195,3,26,0,26,224,195,224
820,25601,2038001,240,189,2,28,0,28,219,189,219
820,25601,2038011,240,171,5,39,0,39,215,171,215
820,25601,2038021,240,179,5,32,0,32,216,179,216
820,25601,2038031,240,192,20,28,0,28,240,192,240
820,25601,2038041,240,175,4,39,0,39,218,175,218
820,25601,2038051,240,185,4,24,0,24,213,185,213
820,25601,2038061,240,186,1,28,0,28,215,186,215
820,25601,2038071,240,186,0,29,0,29,215,186,215
820,25601,2038081,240,188,4,27,0,27,219,188,219
820,25601,2038091,258,198,0,36,0,36,234,198,234
820,2101,2038101,240,182,4,42,0,42,228,182,228
820,2101,2038111,240,173,3,51,0,51,227,173,227
820,2101,2038121,240,171,4,49,0,49,224,171,224
820,2101,2038131,240,183,0,37,0,37,220,183,220
820,2101,2038141,240,181,3,29,0,29,213,181,213
820,2101,2038151,240,178,2,44,0,44,224,178,224
820,2101,2038161,240,182,4,35,0,35,221,182,221
820,2101,2038171,240,180,4,45,0,45,229,180,229
820,2101,2038181,240,184,6,29,0,29,219,184,219
820,2101,2038191,240,170,0,52,0,52,222,170,222
820,2101,2038201,240,178,3,42,0,42,223,178,223
820,2101,2038211,240,176,2,40,0,40,218,176,218
820,2101,2038221,240,177,3,47,0,47,227,177,227
820,2101,2038231,240,178,9,40,0,40,227,178,227
820,2101,2038241,240,176,6,39,0,39,221,176,221
820,2101,2038251,240,171,3,50,0,50,224,171,224
820,2101,2038261,240,188,5,30,0,30,223,188,223
820,2101,2038271,240,184,5,36,0,36,225,184,225
820,2101,2038281,240,172,8,45,0,45,225,172,225
820,2101,2038291,240,160,5,60,0,60,225,160,225
820,2101,2038301,240,184,4,38,0,38,226,184,226
820,2101,2038311,240,189,4,30,0,30,223,189,223
820,2101,2038321,240,179,1,41,0,41,221,179,221
820,2101,2038331,240,186,3,39,0,39,228,186,228
820,2101,2038341,240,178,4,43,1,44,226,178,226
820,2101,2038351,240,168,8,44,0,44,220,168,220
820,2101,2038361,240,191,1,33,0,33,225,191,225
820,2101,2038371,240,181,4,38,0,38,223,181,223
820,2101,2038381,240,169,6,42,0,42,217,169,217
820,2101,2038391,240,180,0,41,0,41,221,180,221
820,2101,2038401,240,191,5,36,0,36,232,191,232
820,2101,2038411,240,197,1,34,0,34,232,197,232
820,2101,2038421,240,179,8,33,0,33,220,179,220
820,2101,2038431,207,158,2,26,0,26,186,158,186
820,2102,2038441,240,185,4,36,1,37,226,185,226
820,2102,2038451,240,184,5,34,0,34,223,184,223
820,2102,2038461,240,187,5,26,0,26,218,187,218
820,2102,2038471,240,168,0,51,1,52,220,168,220
820,2102,2038481,240,170,5,46,1,47,222,170,222
820,2102,2038491,240,164,3,46,0,46,213,164,213
820,2102,2038501,240,169,5,35,0,35,209,169,209
820,2102,2038511,240,177,4,34,1,35,216,177,216
820,2102,2038521,240,168,2,41,0,41,211,168,211
820,2102,2038531,240,176,2,44,1,45,223,176,223
820,2102,2038541,240,179,5,30,1,31,215,179,215
820,2102,2038551,240,169,7,39,1,40,216,169,216
820,2102,2038561,240,182,0,33,0,33,215,182,215
820,2102,2038571,240,164,1,50,0,50,215,164,215
820,2102,2038581,240,183,3,34,0,34,220,183,220
820,2102,2038591,240,183,1,37,0,37,221,183,221
820,2102,2038601,240,167,2,44,0,44,213,167,213
820,2102,2038611,240,171,6,37,0,37,214,171,214
820,2102,2038621,240,173,3,39,1,40,216,173,216
820,2102,2038631,240,188,3,28,0,28,219,188,219
820,2102,2038641,240,181,3,33,1,34,218,181,218
820,2102,2038651,240,178,3,32,0,32,213,178,213
820,2102,2038661,240,177,2,38,0,38,217,177,217
820,2102,2038671,240,177,3,37,1,38,218,177,218
820,2102,2038681,240,172,2,47,0,47,221,172,221
820,2102,2038691,240,181,0,40,0,40,221,181,221
820,2102,2038701,240,186,0,32,1,33,219,186,219
820,2102,2038711,240,184,3,35,0,35,222,184,222
820,2102,2038721,240,177,0,38,1,39,216,177,216
820,2102,2038731,240,163,5,47,0,47,215,163,215
820,2102,2038741,28,22,0,2,0,2,24,22,24
820,32170,2038751,240,199,5,23,0,23,227,199,227
820,32170,2038761,240,189,3,31,0,31,223,189,223
820,32170,2038771,240,207,2,22,0,22,231,207,231
820,32170,2038781,240,205,4,19,0,19,228,205,228
820,32170,2038791,178,152,0,15,0,15,167,152,167
820,1908,2038801,240,186,5,31,1,32,223,186,223
820,1908,2038811,240,178,8,31,0,31,217,178,217
820,1908,2038821,240,186,2,37,0,37,225,186,225
820,1908,2038831,240,181,2,44,0,44,227,181,227
820,1908,2038841,240,177,4,35,0,35,216,177,216
820,1908,2038851,240,171,3,42,0,42,216,171,216
820,1908,2038861,240,176,7,38,0,38,221,176,221
820,1908,2038871,240,186,6,36,0,36,228,186,228
820,1908,2038881,240,193,2,30,0,30,225,193,225
820,1908,2038891,240,189,1,31,0,31,221,189,221
820,1908,2038901,240,182,5,38,0,38,225,182,225
820,1908,2038911,240,167,7,51,1,52,226,167,226
820,1908,2038921,240,167,2,50,1,51,220,167,220
820,1908,2038931,240,195,2,27,0,27,224,195,224
820,1908,2038941,240,170,5,45,0,45,220,170,220
820,1908,2038951,240,185,3,42,0,42,230,185,230
820,1908,2038961,240,186,3,31,1,32,221,186,221
820,1908,2038971,240,189,2,27,0,27,218,189,218
820,1908,2038981,240,178,2,43,0,43,223,178,223
820,1908,2038991,240,170,6,38,1,39,215,170,215
820,1908,2039001,240,192,1,35,0,35,228,192,228
820,1908,2039011,240,185,2,45,1,46,233,185,233
820,1908,2039021,240,188,0,29,0,29,217,188,217
820,1908,2039031,240,169,4,43,0,43,216,169,216
820,1908,2039041,240,189,0,23,0,23,212,189,212
820,1908,2039051,240,185,3,31,0,31,219,185,219
820,1908,2039061,47,34,0,7,0,7,41,34,41
820,1705,2039071,240,198,4,25,1,26,228,198,228
820,1705,2039081,240,177,4,38,0,38,219,177,219
820,1705,2039091,240,186,5,27,0,27,218,186,218
820,1705,2039101,240,186,3,35,0,35,224,186,224
820,1705,2039111,240,183,3,36,0,36,222,183,222
820,1705,2039121,240,172,4,43,0,43,219,172,219
820,1705,2039131,240,193,1,29,0,29,223,193,223
820,1705,2039141,240,199,2,27,0,27,228,199,228
820,1705,2039151,240,170,1,47,0,47,218,170,218
820,1705,2039161,240,190,1,29,0,29,220,190,220
820,1705,2039171,240,188,3,27,0,27,218,188,218
820,1705,2039181,100,82,1,10,1,11,94,82,94
820,32395,2039191,150,140,3,6,0,6,149,140,149
820,1905,2039201,240,178,8,31,0,31,217,178,217
820,1905,2039211,240,183,0,35,0,35,218,183,218
820,1905,2039221,240,194,5,24,0,24,223,194,223
820,1905,2039231,240,192,3,26,1,27,222,192,222
820,1905,2039241,240,174,4,36,0,36,214,174,214
820,1905,2039251,240,176,4,46,0,46,226,176,226
820,1905,2039261,240,188,2,29,0,29,219,188,219
820,1905,2039271,240,180,5,35,0,35,220,180,220
820,1905,2039281,240,167,1,51,0,51,219,167,219
820,1905,2039291,240,185,1,38,0,38,224,185,224
820,1905,2039301,240,183,2,37,0,37,222,183,222
820,1905,2039311,240,183,2,32,0,32,217,183,217
820,1905,2039321,240,195,0,28,0,28,223,195,223
820,1905,2039331,240,188,2,32,1,33,223,188,223
820,1905,2039341,240,180,4,25,0,25,209,180,209
820,1905,2039351,240,184,1,33,0,33,218,184,218
820,1905,2039361,240,185,4,35,0,35,224,185,224
820,1905,2039371,240,180,7,34,1,35,222,180,222
820,1905,2039381,240,171,5,47,0,47,223,171,223
820,1905,2039391,240,170,4,46,0,46,220,170,220
820,1905,2039401,240,173,3,37,0,37,213,173,213
820,1905,2039411,240,176,4,36,1,37,217,176,217
820,1905,2039421,240,182,3,30,0,30,215,182,215
820,1905,2039431,240,185,4,26,0,26,215,185,215
820,1905,2039441,240,184,2,36,0,36,222,184,222
820,1905,2039451,240,171,3,41,2,43,217,171,217
820,1905,2039461,240,175,4,32,0,32,211,175,211
820,1905,2039471,240,173,6,35,1,36,215,173,215
820,1905,2039481,240,182,4,33,1,34,220,182,220
820,1905,2039491,240,190,1,32,0,32,223,190,223
820,1905,2039501,240,164,4,43,0,43,211,164,211
820,1905,2039511,240,188,1,32,0,32,221,188,221
820,1905,2039521,240,167,5,45,0,45,217,167,217
820,1905,2039531,240,195,2,32,1,33,230,195,230
820,1905,2039541,240,172,3,47,0,47,222,172,222
820,1905,2039551,148,120,2,15,0,15,137,120,137
820,2006,2039561,240,185,7,23,0,23,215,185,215
820,2006,2039571,240,191,0,32,0,32,223,191,223
820,2006,2039581,240,174,2,38,0,38,214,174,214
820,2006,2039591,240,178,2,31,0,31,211,178,211
820,2006,2039601,240,190,1,34,0,34,225,190,225
820,2006,2039611,240,191,3,27,0,27,221,191,221
820,2006,2039621,240,189,1,27,2,29,219,189,219
820,2006,2039631,240,197,0,23,0,23,220,197,220
820,2006,2039641,240,171,2,41,0,41,214,171,214
820,2006,2039651,240,189,0,27,0,27,216,189,216
820,2006,2039661,240,190,6,24,0,24,220,190,220
820,2006,2039671,240,185,1,39,1,40,226,185,226
820,2006,2039681,240,185,4,36,0,36,225,185,225
820,2006,2039691,240,201,1,23,1,24,226,201,226
820,2006,2039701,240,183,2,27,1,28,213,183,213
820,2006,2039711,240,191,4,22,0,22,217,191,217
820,2006,2039721,20,15,0,1,0,1,16,15,16
820,32158,2039731,240,204,1,25,0,25,230,204,230
820,32158,2039741,211,173,0,24,0,24,197,173,197
820,1902,2039751,240,186,1,32,1,33,220,186,220
820,1902,2039761,240,189,2,35,0,35,226,189,226
820,1902,2039771,240,202,0,19,0,19,221,202,221
820,1902,2039781,240,174,2,41,0,41,217,174,217
820,1902,2039791,240,188,0,30,1,31,219,188,219
820,1902,2039801,240,189,2,32,0,32,223,189,223
820,1902,2039811,240,183,3,32,1,33,219,183,219
820,1902,2039821,240,189,7,28,1,29,225,189,225
820,1902,2039831,240,186,6,32,0,32,224,186,224
820,1902,2039841,240,180,6,32,0,32,218,180,218
820,1902,2039851,240,170,5,38,1,39,214,170,214
820,1902,2039861,240,199,3,22,0,22,224,199,224
820,1902,2039871,240,188,2,36,0,36,226,188,226
820,1902,2039881,240,198,2,24,0,24,224,198,224
820,1902,2039891,240,198,2,27,0,27,227,198,227
820,1902,2039901,240,189,4,25,0,25,218,189,218
820,1902,2039911,240,181,2,35,0,35,218,181,218
820,1902,2039921,240,191,3,36,0,36,230,191,230
820,1902,2039931,240,185,4,27,0,27,216,185,216
820,1902,2039941,240,182,6,28,1,29,217,182,217
820,1902,2039951,240,191,5,31,0,31,227,191,227
820,1902,2039961,240,181,3,36,0,36,220,181,220
820,1902,2039971,240,187,3,28,1,29,219,187,219
820,1902,2039981,240,171,2,44,0,44,217,171,217
820,1902,2039991,240,192,2,27,0,27,221,192,221
820,1902,2040001,240,175,4,37,0,37,216,175,216
820,1902,2040011,160,114,2,22,0,22,138,114,138
820,32154,2040021,118,93,2,11,0,11,106,93,106
820,32313,2040031,28,22,1,2,0,2,25,22,25
820,2002,2040041,240,191,1,25,0,25,217,191,217
820,2002,2040051,240,185,4,30,0,30,219,185,219
820,2002,2040061,240,196,3,15,2,17,216,196,216
820,2002,2040071,240,210,0,17,0,17,227,210,227
820,2002,2040081,240,197,4,16,1,17,218,197,218
820,2002,2040091,240,191,1,20,1,21,213,191,213
820,2002,2040101,240,209,1,10,1,11,221,209,221
820,2002,2040111,240,195,2,19,0,19,216,195,216
820,2002,2040121,240,187,3,29,0,29,219,187,219
820,2002,2040131,240,199,2,16,1,17,218,199,218
820,2002,2040141,240,180,3,25,0,25,208,180,208
820,2002,2040151,240,186,1,23,1,24,211,186,211
820,2002,2040161,240,203,1,26,0,26,230,203,230
820,2002,2040171,240,200,1,22,0,22,223,200,223
820,2002,2040181,240,186,2,31,1,32,220,186,220
820,2002,2040191,240,198,0,27,1,28,226,198,226
820,2002,2040201,240,188,4,20,0,20,212,188,212
820,2002,2040211,240,190,2,28,0,28,220,190,220
820,2002,2040221,240,184,2,23,1,24,210,184,210
820,2002,2040231,240,184,3,26,0,26,213,184,213
820,2002,2040241,240,199,1,17,0,17,217,199,217
820,2002,2040251,240,197,4,19,0,19,220,197,220
820,2002,2040261,240,192,3,28,1,29,224,192,224
820,2002,2040271,240,195,1,30,0,30,226,195,226
820,2002,2040281,240,193,0,25,0,25,218,193,218
820,2002,2040291,240,183,1,31,0,31,215,183,215
820,2002,2040301,240,189,3,19,0,19,211,189,211
820,2002,2040311,240,192,1,25,0,25,218,192,218
820,2002,2040321,240,197,1,18,0,18,216,197,216
820,2002,2040331,240,204,1,18,0,18,223,204,223
820,2002,2040341,240,178,3,33,0,33,214,178,214
820,2002,2040351,240,193,0,26,0,26,219,193,219
820,2002,2040361,240,189,4,21,0,21,214,189,214
820,2002,2040371,240,199,1,21,0,21,221,199,221
820,2002,2040381,240,193,2,22,2,24,219,193,219
820,2002,2040391,240,199,1,21,1,22,222,199,222
820,2002,2040401,240,199,3,18,0,18,220,199,220
820,2002,2040411,240,198,0,25,0,25,223,198,223
820,2002,2040421,240,205,2,16,0,16,223,205,223
820,2002,2040431,240,206,0,17,0,17,223,206,223
820,2002,2040441,240,198,2,21,0,21,221,198,221
820,2002,2040451,240,198,3,24,0,24,225,198,225
820,2002,2040461,240,198,3,21,0,21,222,198,222
820,2002,2040471,240,195,0,17,0,17,212,195,212
820,2002,2040481,240,192,0,23,0,23,215,192,215
820,2002,2040491,240,196,4,18,1,19,219,196,219
820,2002,2040501,240,189,0,28,0,28,217,189,217
820,2002,2040511,240,193,1,22,0,22,216,193,216
820,2002,2040521,240,197,2,27,0,27,226,197,226
820,2002,2040531,240,185,3,21,1,22,210,185,210
820,2002,2040541,240,187,1,25,0,25,213,187,213
820,2002,2040551,240,191,2,25,0,25,218,191,218
820,2002,2040561,240,197,2,19,0,19,218,197,218
820,2002,2040571,170,145,2,13,0,13,160,145,160
820,2007,2040581,240,208,3,15,0,15,226,208,226
820,2007,2040591,240,208,0,18,0,18,226,208,226
820,2007,2040601,240,194,1,24,0,24,219,194,219
820,2007,2040611,240,193,2,34,0,34,229,193,229
820,2007,2040621,240,204,3,16,0,16,223,204,223
820,2007,2040631,240,195,2,20,0,20,217,195,217
820,2007,2040641,240,200,2,19,0,19,221,200,221
820,2007,2040651,240,195,8,24,2,26,229,195,229
820,2007,2040661,240,201,1,19,0,19,221,201,221
820,2007,2040671,240,201,4,15,0,15,220,201,220
820,2007,2040681,240,201,3,25,0,25,229,201,229
820,2007,2040691,240,197,0,24,0,24,221,197,221
820,2007,2040701,240,193,3,26,0,26,222,193,222
820,2007,2040711,240,206,2,18,0,18,226,206,226
820,2007,2040721,240,186,2,27,0,27,215,186,215
820,2007,2040731,112,95,2,6,0,6,103,95,103
820,1701,2040741,240,179,3,32,0,32,214,179,214
